route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
1 E2 a,284,5901_19965,Dun Laoghaire,16135,0,5901_7778195_8442033,5901_487
1 E2 a,284,5901_19969,Dun Laoghaire,15934,0,5901_7778195_8442036,5901_487
1 E2 a,284,5901_19974,Dun Laoghaire,16183,0,5901_7778195_8442002,5901_488
1 E2 a,284,5901_19977,Dun Laoghaire,16070,0,5901_7778195_8442004,5901_488
1 E2 a,284,5901_19981,Dun Laoghaire,16158,0,5901_7778195_8442037,5901_487
1 E2 a,284,5901_19986,Dun Laoghaire,16035,0,5901_7778195_8442007,5901_488
1 E2 a,284,5901_19987,Dun Laoghaire,15940,0,5901_7778195_8442009,5901_487
1 E2 a,284,5901_19991,Dun Laoghaire,16208,0,5901_7778195_8442039,5901_487
1 E2 a,284,5901_19995,Dun Laoghaire,16174,0,5901_7778195_8442011,5901_487
1 E2 a,284,5901_19999,Dun Laoghaire,16197,0,5901_7778195_8442015,5901_487
1 E2 a,284,5901_20002,Dun Laoghaire,15988,0,5901_7778195_8442016,5901_487
1 E2 a,284,5901_20006,Dun Laoghaire,16061,0,5901_7778195_8442040,5901_487
1 E2 a,284,5901_20010,Dun Laoghaire,16214,0,5901_7778195_8442019,5901_487
1 E2 a,284,5901_20012,Dun Laoghaire,15952,0,5901_7778195_8442041,5901_487
1 E2 a,284,5901_20016,Dun Laoghaire,16023,0,5901_7778195_8442006,5901_487
1 E2 a,284,5901_20019,Dun Laoghaire,16090,0,5901_7778195_8442023,5901_487
1 E2 a,284,5901_20023,Dun Laoghaire,16118,0,5901_7778195_8442008,5901_488
1 E2 a,284,5901_20025,Dun Laoghaire,16110,0,5901_7778195_8442044,5901_487
1 E2 a,284,5901_20028,Dun Laoghaire,16192,0,5901_7778195_8442010,5901_487
1 E2 a,284,5901_20031,Dun Laoghaire,15999,0,5901_7778195_8442012,5901_487
1 E2 a,284,5901_20034,Dun Laoghaire,16045,0,5901_7778195_8442014,5901_487
1 E2 a,284,5901_20037,Dun Laoghaire,15979,0,5901_7778195_8442046,5901_487
1 E2 a,284,5901_20041,Dun Laoghaire,15968,0,5901_7778195_8442034,5901_487
1 E2 a,284,5901_20043,Dun Laoghaire,16058,0,5901_7778195_8442020,5901_487
1 E2 a,284,5901_20046,Dun Laoghaire,15972,0,5901_7778195_8442047,5901_487
1 E2 a,284,5901_20050,Dun Laoghaire,16098,0,5901_7778195_8442022,5901_487
1 E2 a,284,5901_20054,Dun Laoghaire,16004,0,5901_7778195_8442038,5901_488
1 E2 a,284,5901_20056,Dun Laoghaire,16129,0,5901_7778195_8442024,5901_487
1 E2 a,284,5901_20061,Dun Laoghaire,15994,0,5901_7778195_8442027,5901_488
1 E2 a,284,5901_20063,Dun Laoghaire,16031,0,5901_7778195_8442049,5901_487
1 E2 a,284,5901_20067,Dun Laoghaire,16104,0,5901_7778195_8442028,5901_487
1 E2 a,284,5901_20070,Dun Laoghaire,15961,0,5901_7778195_8442029,5901_487
1 E2 a,284,5901_20074,Dun Laoghaire,16202,0,5901_7778195_8442050,5901_487
1 E2 a,284,5901_20077,Dun Laoghaire,16077,0,5901_7778195_8442051,5901_487
1 E2 a,284,5901_20080,Dun Laoghaire,16012,0,5901_7778195_8442031,5901_488
1 E2 a,284,5901_20082,Dun Laoghaire,16030,0,5901_7778195_8442001,5901_487
1 E2 a,284,5901_20085,Dun Laoghaire,16137,0,5901_7778195_8442033,5901_487
1 E2 a,284,5901_20089,Dun Laoghaire,15936,0,5901_7778195_8442036,5901_487
1 E2 a,284,5901_20093,Dun Laoghaire,16185,0,5901_7778195_8442002,5901_487
1 E2 a,284,5901_20097,Dun Laoghaire,16083,0,5901_7778195_8442052,5901_487
1 E2 a,284,5901_20100,Dun Laoghaire,16072,0,5901_7778195_8442004,5901_487
1 E2 a,284,5901_20104,Dun Laoghaire,16037,0,5901_7778195_8442007,5901_488
1 E2 a,284,5901_20106,Dun Laoghaire,15942,0,5901_7778195_8442009,5901_487
1 E2 a,284,5901_20110,Dun Laoghaire,16210,0,5901_7778195_8442039,5901_487
1 E2 a,284,5901_20113,Dun Laoghaire,16176,0,5901_7778195_8442011,5901_487
1 E2 a,284,5901_20117,Dun Laoghaire,16124,0,5901_7778195_8442045,5901_487
1 E2 a,284,5901_20121,Dun Laoghaire,16199,0,5901_7778195_8442015,5901_487
1 E2 a,284,5901_20125,Dun Laoghaire,15946,0,5901_7778195_8442048,5901_487
1 E2 a,284,5901_20129,Dun Laoghaire,15954,0,5901_7778195_8442041,5901_487
1 E2 a,284,5901_20131,Dun Laoghaire,16092,0,5901_7778195_8442023,5901_487
1 E2 a,284,5901_20134,Dun Laoghaire,16120,0,5901_7778195_8442008,5901_487
1 E2 a,284,5901_20137,Dun Laoghaire,16001,0,5901_7778195_8442012,5901_487
1 E2 a,284,5901_20140,Dun Laoghaire,15981,0,5901_7778195_8442046,5901_488
1 E2 a,284,5901_20144,Dun Laoghaire,15970,0,5901_7778195_8442034,5901_487
1 E2 a,284,5901_20146,Dun Laoghaire,15974,0,5901_7778195_8442047,5901_487
1 E2 a,284,5901_20149,Dun Laoghaire,16006,0,5901_7778195_8442038,5901_487
1 E2 a,284,5901_20152,Dun Laoghaire,16131,0,5901_7778195_8442024,5901_487
1 E2 a,284,5901_20157,Dun Laoghaire,16106,0,5901_7778195_8442028,5901_487
1 E2 a,284,5901_20160,Dun Laoghaire,15963,0,5901_7778195_8442029,5901_488
1 E2 a,284,5901_20163,Dun Laoghaire,16204,0,5901_7778195_8442050,5901_487
1 E2 a,284,5901_20166,Dun Laoghaire,16014,0,5901_7778195_8442031,5901_488
1 E2 a,284,5901_20168,Dun Laoghaire,16139,0,5901_7778195_8442033,5901_487
1 E2 a,284,5901_20171,Dun Laoghaire,16187,0,5901_7778195_8442002,5901_487
1 E2 a,284,5901_20176,Dun Laoghaire,16085,0,5901_7778195_8442052,5901_487
1 E2 a,284,5901_20178,Dun Laoghaire,16074,0,5901_7778195_8442004,5901_488
1 E2 a,284,5901_20182,Dun Laoghaire,16039,0,5901_7778195_8442007,5901_487
1 E2 a,284,5901_20184,Dun Laoghaire,15944,0,5901_7778195_8442009,5901_487
1 E2 a,284,5901_20187,Dun Laoghaire,16178,0,5901_7778195_8442011,5901_487
1 E2 a,284,5901_20192,Dun Laoghaire,16201,0,5901_7778195_8442015,5901_488
1 E2 a,284,5901_20195,Dun Laoghaire,15948,0,5901_7778195_8442048,5901_487
1 E2 a,284,5901_20198,Dun Laoghaire,15956,0,5901_7778195_8442041,5901_488
1 E2 a,284,5901_20201,Dun Laoghaire,16122,0,5901_7778195_8442008,5901_487
1 E2 a,284,5901_20204,Dun Laoghaire,15983,0,5901_7778195_8442046,5901_487
1 E2 a,284,5901_20208,Dun Laoghaire,15976,0,5901_7778195_8442047,5901_487
1 E2 a,284,5901_20213,Dun Laoghaire,16051,0,5901_7778195_8442053,5901_487
1 E2 a,284,5901_20217,Dun Laoghaire,15977,0,5901_7778195_8442054,5901_487
1 E2 a,284,5901_20221,Dun Laoghaire,15950,0,5901_7778195_8442048,5901_487
1 E2 a,284,5901_20224,Dun Laoghaire,16047,0,5901_7778195_8442055,5901_487
1 E2 a,284,5901_20229,Dun Laoghaire,16053,0,5901_7778195_8442053,5901_487
1 E2 a,284,5901_20234,Harristown,16025,1,5901_7778195_8442001,5901_489
1 E2 a,284,5901_20236,Harristown,16180,1,5901_7778195_8442002,5901_489
1 E2 a,284,5901_20238,Harristown,16206,1,5901_7778195_8442003,5901_489
1 E2 a,284,5901_20241,Harristown,16067,1,5901_7778195_8442004,5901_489
1 E2 a,284,5901_20244,Harristown,16016,1,5901_7778195_8442005,5901_489
1 E2 a,284,5901_20248,Harristown,16032,1,5901_7778195_8442007,5901_489
1 E2 a,284,5901_20250,Harristown,15937,1,5901_7778195_8442009,5901_489
1 E2 a,284,5901_20252,Harristown,16171,1,5901_7778195_8442011,5901_489
1 E2 a,284,5901_20256,Harristown,16112,1,5901_7778195_8442013,5901_489
1 E2 a,284,5901_20258,Harristown,16194,1,5901_7778195_8442015,5901_489
1 E2 a,284,5901_20261,Harristown,15985,1,5901_7778195_8442016,5901_489
1 E2 a,284,5901_20264,Harristown,16193,1,5901_7778195_8442018,5901_489
1 E2 a,284,5901_20267,Harristown,16211,1,5901_7778195_8442019,5901_489
1 E2 a,284,5901_20270,Harristown,16020,1,5901_7778195_8442006,5901_489
1 E2 a,284,5901_20273,Harristown,16076,1,5901_7778195_8442021,5901_489
1 E2 a,284,5901_20275,Harristown,16087,1,5901_7778195_8442023,5901_489
1 E2 a,284,5901_20278,Harristown,16149,1,5901_7778195_8442025,5901_489
1 E2 a,284,5901_20281,Harristown,16115,1,5901_7778195_8442008,5901_489
1 E2 a,284,5901_20284,Harristown,16189,1,5901_7778195_8442010,5901_489
1 E2 a,284,5901_20286,Harristown,16179,1,5901_7778195_8442030,5901_489
1 E2 a,284,5901_20289,Harristown,15996,1,5901_7778195_8442012,5901_489
1 E2 a,284,5901_20292,Harristown,16042,1,5901_7778195_8442014,5901_489
1 E2 a,284,5901_20296,Harristown,16170,1,5901_7778195_8442017,5901_489
1 E2 a,284,5901_20299,Harristown,15965,1,5901_7778195_8442034,5901_489
1 E2 a,284,5901_20301,Harristown,16055,1,5901_7778195_8442020,5901_489
1 E2 a,284,5901_20304,Harristown,16095,1,5901_7778195_8442022,5901_489
1 E2 a,284,5901_20307,Harristown,16126,1,5901_7778195_8442024,5901_489
1 E2 a,284,5901_20311,Harristown,16109,1,5901_7778195_8442026,5901_489
1 E2 a,284,5901_20314,Harristown,15991,1,5901_7778195_8442027,5901_489
1 E2 a,284,5901_20318,Harristown,16101,1,5901_7778195_8442028,5901_489
1 E2 a,284,5901_20320,Harristown,15958,1,5901_7778195_8442029,5901_489
1 E2 a,284,5901_20323,Harristown,16009,1,5901_7778195_8442031,5901_489
1 E2 a,284,5901_20326,Harristown,16027,1,5901_7778195_8442001,5901_489
1 E2 a,284,5901_20331,Harristown,16134,1,5901_7778195_8442033,5901_490
1 E2 a,284,5901_20334,Harristown,15933,1,5901_7778195_8442036,5901_489
1 E2 a,284,5901_20337,Harristown,16182,1,5901_7778195_8442002,5901_489
1 E2 a,284,5901_20342,Harristown,16069,1,5901_7778195_8442004,5901_490
1 E2 a,284,5901_20346,Harristown,16157,1,5901_7778195_8442037,5901_489
1 E2 a,284,5901_20350,Harristown,16034,1,5901_7778195_8442007,5901_489
1 E2 a,284,5901_20352,Harristown,15939,1,5901_7778195_8442009,5901_489
1 E2 a,284,5901_20357,Harristown,16173,1,5901_7778195_8442011,5901_490
1 E2 a,284,5901_20362,Harristown,16196,1,5901_7778195_8442015,5901_489
1 E2 a,284,5901_20364,Harristown,15987,1,5901_7778195_8442016,5901_489
1 E2 a,284,5901_20369,Harristown,16213,1,5901_7778195_8442019,5901_489
1 E2 a,284,5901_20373,Harristown,16022,1,5901_7778195_8442006,5901_489
1 E2 a,284,5901_20376,Harristown,16089,1,5901_7778195_8442023,5901_489
1 E2 a,284,5901_20380,Harristown,16117,1,5901_7778195_8442008,5901_489
1 E2 a,284,5901_20384,Harristown,16191,1,5901_7778195_8442010,5901_489
1 E2 a,284,5901_20386,Harristown,15998,1,5901_7778195_8442012,5901_489
1 E2 a,284,5901_20390,Harristown,16044,1,5901_7778195_8442014,5901_489
1 E2 a,284,5901_20395,Harristown,15967,1,5901_7778195_8442034,5901_489
1 E2 a,284,5901_20397,Harristown,16057,1,5901_7778195_8442020,5901_489
1 E2 a,284,5901_20401,Harristown,16097,1,5901_7778195_8442022,5901_489
1 E2 a,284,5901_20405,Harristown,16003,1,5901_7778195_8442038,5901_489
1 E2 a,284,5901_20408,Harristown,16128,1,5901_7778195_8442024,5901_489
1 E2 a,284,5901_20413,Harristown,15993,1,5901_7778195_8442027,5901_489
1 E2 a,284,5901_20417,Harristown,16103,1,5901_7778195_8442028,5901_489
1 E2 a,284,5901_20420,Harristown,15960,1,5901_7778195_8442029,5901_489
1 E2 a,284,5901_20423,Harristown,16011,1,5901_7778195_8442031,5901_489
1 E2 a,284,5901_20427,Harristown,16029,1,5901_7778195_8442001,5901_489
1 E2 a,284,5901_20430,Harristown,16136,1,5901_7778195_8442033,5901_489
1 E2 a,284,5901_20434,Harristown,15935,1,5901_7778195_8442036,5901_489
1 E2 a,284,5901_20438,Harristown,16184,1,5901_7778195_8442002,5901_489
1 E2 a,284,5901_20441,Harristown,16071,1,5901_7778195_8442004,5901_489
1 E2 a,284,5901_20446,Harristown,16159,1,5901_7778195_8442037,5901_489
1 E2 a,284,5901_20447,Harristown,16075,1,5901_7778195_8442042,5901_489
1 E2 a,284,5901_20452,Harristown,16036,1,5901_7778195_8442007,5901_490
1 E2 a,284,5901_20454,Harristown,16018,1,5901_7778195_8442043,5901_489
1 E2 a,284,5901_20456,Harristown,15941,1,5901_7778195_8442009,5901_489
1 E2 a,284,5901_20460,Harristown,16209,1,5901_7778195_8442039,5901_489
1 E2 a,284,5901_20463,Harristown,16175,1,5901_7778195_8442011,5901_489
1 E2 a,284,5901_20466,Harristown,16123,1,5901_7778195_8442045,5901_489
1 E2 a,284,5901_20471,Harristown,16198,1,5901_7778195_8442015,5901_489
1 E2 a,284,5901_20473,Harristown,15989,1,5901_7778195_8442016,5901_489
1 E2 a,284,5901_20477,Harristown,16062,1,5901_7778195_8442040,5901_489
1 E2 a,284,5901_20481,Harristown,16215,1,5901_7778195_8442019,5901_489
1 E2 a,284,5901_20483,Harristown,15945,1,5901_7778195_8442048,5901_489
1 E2 a,284,5901_20487,Harristown,15953,1,5901_7778195_8442041,5901_489
1 E2 a,284,5901_20490,Harristown,16024,1,5901_7778195_8442006,5901_489
1 E2 a,284,5901_20493,Harristown,16091,1,5901_7778195_8442023,5901_489
1 E2 a,284,5901_20496,Harristown,16119,1,5901_7778195_8442008,5901_489
1 E2 a,284,5901_20499,Harristown,16111,1,5901_7778195_8442044,5901_489
1 E2 a,284,5901_20501,Harristown,16000,1,5901_7778195_8442012,5901_489
1 E2 a,284,5901_20504,Harristown,16046,1,5901_7778195_8442014,5901_489
1 E2 a,284,5901_20508,Harristown,15980,1,5901_7778195_8442046,5901_489
1 E2 a,284,5901_20513,Harristown,15969,1,5901_7778195_8442034,5901_490
1 E2 a,284,5901_20514,Harristown,16059,1,5901_7778195_8442020,5901_489
1 E2 a,284,5901_20517,Harristown,15973,1,5901_7778195_8442047,5901_489
1 E2 a,284,5901_20521,Harristown,16099,1,5901_7778195_8442022,5901_489
1 E2 a,284,5901_20525,Harristown,16005,1,5901_7778195_8442038,5901_490
1 E2 a,284,5901_20527,Harristown,16130,1,5901_7778195_8442024,5901_489
1 E2 a,284,5901_20533,Harristown,16105,1,5901_7778195_8442028,5901_490
1 E2 a,284,5901_20537,Harristown,15962,1,5901_7778195_8442029,5901_490
1 E2 a,284,5901_20539,Harristown,16203,1,5901_7778195_8442050,5901_489
1 E2 a,284,5901_20542,Harristown,16013,1,5901_7778195_8442031,5901_489
1 E2 a,284,5901_20545,Harristown,16138,1,5901_7778195_8442033,5901_489
1 E2 a,284,5901_20548,Harristown,16186,1,5901_7778195_8442002,5901_489
1 E2 a,284,5901_20552,Harristown,16084,1,5901_7778195_8442052,5901_489
1 E2 a,284,5901_20555,Harristown,16073,1,5901_7778195_8442004,5901_489
1 E2 a,284,5901_20558,Harristown,16038,1,5901_7778195_8442007,5901_489
1 E2 a,284,5901_20561,Harristown,15943,1,5901_7778195_8442009,5901_489
1 E2 a,284,5901_20564,Harristown,16177,1,5901_7778195_8442011,5901_489
1 E2 a,284,5901_20568,Harristown,16200,1,5901_7778195_8442015,5901_489
1 E2 a,284,5901_20571,Harristown,15947,1,5901_7778195_8442048,5901_489
1 E2 a,284,5901_20575,Harristown,15955,1,5901_7778195_8442041,5901_489
1 E2 a,284,5901_20577,Harristown,16093,1,5901_7778195_8442023,5901_489
1 E2 a,284,5901_20581,Harristown,16121,1,5901_7778195_8442008,5901_489
1 E2 a,284,5901_20583,Harristown,16002,1,5901_7778195_8442012,5901_489
1 E2 a,284,5901_20586,Harristown,15982,1,5901_7778195_8442046,5901_489
1 E2 a,284,5901_20590,Harristown,15971,1,5901_7778195_8442034,5901_489
1 E2 a,284,5901_20593,Harristown,15975,1,5901_7778195_8442047,5901_489
1 E2 a,284,5901_20595,Harristown,16007,1,5901_7778195_8442038,5901_489
1 E2 a,284,5901_20599,Harristown,16132,1,5901_7778195_8442024,5901_489
1 E2 a,284,5901_20603,Harristown,16107,1,5901_7778195_8442028,5901_489
1 E2 a,284,5901_20606,Harristown,15964,1,5901_7778195_8442029,5901_489
1 E2 a,284,5901_20609,Harristown,16205,1,5901_7778195_8442050,5901_489
1 E2 a,284,5901_20612,Harristown,16015,1,5901_7778195_8442031,5901_489
1 E2 a,284,5901_20616,Harristown,16140,1,5901_7778195_8442033,5901_491
1 E2 a,284,5901_20621,Harristown,16086,1,5901_7778195_8442052,5901_491
1 E2 a,284,5901_20625,Harristown,16040,1,5901_7778195_8442007,5901_490
1 E2 a,284,5901_20629,Harristown,15949,1,5901_7778195_8442048,5901_491
1 E2 a,284,5901_20630,Harristown,15984,1,5901_7778195_8442046,5901_489
1 E2 a,284,5901_20637,Harristown,16052,1,5901_7778195_8442053,5901_489
1 E2 a,284,5901_20641,Harristown,15978,1,5901_7778195_8442054,5901_491
1 E2 a,284,5901_20645,Harristown,15951,1,5901_7778195_8442048,5901_489
1 E2 a,284,5901_20646,Harristown,16048,1,5901_7778195_8442055,5901_489
1 F1 a,284,5901_20651,Tallaght,18352,0,5901_7778195_8451002,5901_492
1 F1 a,284,5901_20653,Tallaght,18359,0,5901_7778195_8451005,5901_492
1 F1 a,284,5901_20655,Tallaght,19013,0,5901_7778195_8451007,5901_492
1 F1 a,284,5901_20658,Tallaght,18387,0,5901_7778195_8451009,5901_492
1 F1 a,284,5901_20662,Tallaght,18412,0,5901_7778195_8451011,5901_492
1 F1 a,284,5901_20664,Tallaght,18402,0,5901_7778195_8451013,5901_492
1 F1 a,284,5901_20666,Tallaght,19015,0,5901_7778195_8451015,5901_492
1 F1 a,284,5901_20670,Harold's Cross,18998,0,5901_7778195_11811150,5901_493
1 F1 a,284,5901_20673,Tallaght,18345,0,5901_7778195_8451001,5901_492
1 F1 a,284,5901_20675,Harold's Cross,18999,0,5901_7778195_11811151,5901_493
1 F1 a,284,5901_20677,Tallaght,18427,0,5901_7778195_8451017,5901_492
1 F1 a,284,5901_20680,Harold's Cross,19000,0,5901_7778195_11811152,5901_493
1 F1 a,284,5901_20682,Tallaght,19007,0,5901_7778195_8451003,5901_492
1 F1 a,284,5901_20684,Harold's Cross,19001,0,5901_7778195_11811153,5901_493
1 F1 a,284,5901_20687,Tallaght,18434,0,5901_7778195_8451019,5901_492
1 F1 a,284,5901_20689,Harold's Cross,19002,0,5901_7778195_11811154,5901_493
1 F1 a,284,5901_20693,Tallaght,18331,0,5901_7778195_8451004,5901_492
1 F1 a,284,5901_20696,Harold's Cross,19003,0,5901_7778195_11811155,5901_493
1 F1 a,284,5901_20698,Tallaght,18368,0,5901_7778195_8451006,5901_492
1 F1 a,284,5901_20701,Harold's Cross,19004,0,5901_7778195_11811156,5901_493
1 F1 a,284,5901_20702,Tallaght,18338,0,5901_7778195_8451008,5901_492
1 F1 a,284,5901_20706,Harold's Cross,19005,0,5901_7778195_11811157,5901_493
1 F1 a,284,5901_20709,Tallaght,18354,0,5901_7778195_8451002,5901_492
1 F1 a,284,5901_20713,Tallaght,18983,0,5901_7778195_8451020,5901_492
1 F1 a,284,5901_20716,Tallaght,18398,0,5901_7778195_8451010,5901_492
1 F1 a,284,5901_20720,Tallaght,18377,0,5901_7778195_8451012,5901_492
1 F1 a,284,5901_20723,Tallaght,18421,0,5901_7778195_8451014,5901_492
1 F1 a,284,5901_20728,Tallaght,18361,0,5901_7778195_8451005,5901_492
1 F1 a,284,5901_20732,Tallaght,19009,0,5901_7778195_8451016,5901_492
1 F1 a,284,5901_20735,Tallaght,18389,0,5901_7778195_8451009,5901_492
1 F1 a,284,5901_20738,Tallaght,18991,0,5901_7778195_8451018,5901_492
1 F1 a,284,5901_20743,Tallaght,18414,0,5901_7778195_8451011,5901_492
1 F1 a,284,5901_20746,Tallaght,18404,0,5901_7778195_8451013,5901_492
1 F1 a,284,5901_20750,Tallaght,19017,0,5901_7778195_8451015,5901_492
1 F1 a,284,5901_20753,Tallaght,18347,0,5901_7778195_8451001,5901_492
1 F1 a,284,5901_20756,Tallaght,18429,0,5901_7778195_8451017,5901_492
1 F1 a,284,5901_20760,Tallaght,18436,0,5901_7778195_8451019,5901_492
1 F1 a,284,5901_20765,Tallaght,18333,0,5901_7778195_8451004,5901_492
1 F1 a,284,5901_20768,Tallaght,18370,0,5901_7778195_8451006,5901_492
1 F1 a,284,5901_20771,Tallaght,18340,0,5901_7778195_8451008,5901_492
1 F1 a,284,5901_20776,Tallaght,18356,0,5901_7778195_8451002,5901_492
1 F1 a,284,5901_20780,Tallaght,18985,0,5901_7778195_8451020,5901_492
1 F1 a,284,5901_20783,Tallaght,18400,0,5901_7778195_8451010,5901_492
1 F1 a,284,5901_20787,Tallaght,18379,0,5901_7778195_8451012,5901_492
1 F1 a,284,5901_20790,Tallaght,18423,0,5901_7778195_8451014,5901_492
1 F1 a,284,5901_20795,Tallaght,18363,0,5901_7778195_8451005,5901_492
1 F1 a,284,5901_20798,Tallaght,19011,0,5901_7778195_8451016,5901_492
1 F1 a,284,5901_20801,Tallaght,18391,0,5901_7778195_8451009,5901_492
1 F1 a,284,5901_20805,Tallaght,18993,0,5901_7778195_8451018,5901_492
1 F1 a,284,5901_20810,Tallaght,18416,0,5901_7778195_8451011,5901_492
1 F1 a,284,5901_20812,Tallaght,18406,0,5901_7778195_8451013,5901_492
1 F1 a,284,5901_20816,Tallaght,19019,0,5901_7778195_8451015,5901_492
1 F1 a,284,5901_20821,Tallaght,18349,0,5901_7778195_8451001,5901_492
1 F1 a,284,5901_20825,Tallaght,18440,0,5901_7778195_8451022,5901_494
1 F1 a,284,5901_20827,Tallaght,18431,0,5901_7778195_8451017,5901_492
1 F1 a,284,5901_20831,Tallaght,18438,0,5901_7778195_8451019,5901_492
1 F1 a,284,5901_20836,Tallaght,18335,0,5901_7778195_8451004,5901_492
1 F1 a,284,5901_20840,Tallaght,18372,0,5901_7778195_8451006,5901_492
1 F1 a,284,5901_20845,Tallaght,18443,0,5901_7778195_8451021,5901_494
1 F1 a,284,5901_20846,Tallaght,18342,0,5901_7778195_8451008,5901_492
1 F1 a,284,5901_20852,Tallaght,18358,0,5901_7778195_8451002,5901_492
1 F1 a,284,5901_20856,Tallaght,18987,0,5901_7778195_8451020,5901_492
1 F1 a,284,5901_20859,Tallaght,18381,0,5901_7778195_8451012,5901_492
1 F1 a,284,5901_20862,Tallaght,18395,0,5901_7778195_8451023,5901_492
1 F1 a,284,5901_20865,Tallaght,18365,0,5901_7778195_8451005,5901_492
1 F1 a,284,5901_20868,Tallaght,18447,0,5901_7778195_8451024,5901_492
1 F1 a,284,5901_20871,Tallaght,18393,0,5901_7778195_8451009,5901_492
1 F1 a,284,5901_20874,Tallaght,18995,0,5901_7778195_8451018,5901_492
1 F1 a,284,5901_20878,Tallaght,18418,0,5901_7778195_8451011,5901_492
1 F1 a,284,5901_20881,Tallaght,18408,0,5901_7778195_8451013,5901_492
1 F1 a,284,5901_20884,Tallaght,18351,0,5901_7778195_8451001,5901_492
1 F1 a,284,5901_20887,Tallaght,18448,0,5901_7778195_8451025,5901_492
1 F1 a,284,5901_20890,Tallaght,18433,0,5901_7778195_8451017,5901_492
1 F1 a,284,5901_20895,Tallaght,18374,0,5901_7778195_8451006,5901_492
1 F1 a,284,5901_20897,Tallaght,18445,0,5901_7778195_8451021,5901_492
1 F1 a,284,5901_20900,Tallaght,18384,0,5901_7778195_8451026,5901_492
1 F1 a,284,5901_20904,Tallaght,18989,0,5901_7778195_8451020,5901_492
1 F1 a,284,5901_20908,Tallaght,18383,0,5901_7778195_8451012,5901_492
1 F1 a,284,5901_20911,Tallaght,18410,0,5901_7778195_8451027,5901_492
1 F1 a,284,5901_20913,Tallaght,18997,0,5901_7778195_8451018,5901_492
1 F1 a,284,5901_20918,Tallaght,18425,0,5901_7778195_8451028,5901_492
1 F1 a,284,5901_20923,Tallaght,18450,0,5901_7778195_8451029,5901_492
1 F1 a,284,5901_20927,Tallaght,18385,0,5901_7778195_8451030,5901_492
1 F1 a,284,5901_20932,Tallaght,18452,0,5901_7778195_8451031,5901_492
1 F1 a,284,5901_20933,Tallaght,18439,0,5901_7778195_8451032,5901_492
1 F1 a,284,5901_20938,IKEA Ballymun,18344,1,5901_7778195_8451001,5901_495
1 F1 a,284,5901_20940,IKEA Ballymun,19006,1,5901_7778195_8451003,5901_495
1 F1 a,284,5901_20944,IKEA Ballymun,18330,1,5901_7778195_8451004,5901_495
1 F1 a,284,5901_20947,IKEA Ballymun,18367,1,5901_7778195_8451006,5901_495
1 F1 a,284,5901_20948,IKEA Ballymun,18337,1,5901_7778195_8451008,5901_495
1 F1 a,284,5901_20952,IKEA Ballymun,18353,1,5901_7778195_8451002,5901_495
1 F1 a,284,5901_20955,IKEA Ballymun,18397,1,5901_7778195_8451010,5901_495
1 F1 a,284,5901_20958,IKEA Ballymun,18376,1,5901_7778195_8451012,5901_495
1 F1 a,284,5901_20960,IKEA Ballymun,18420,1,5901_7778195_8451014,5901_495
1 F1 a,284,5901_20965,IKEA Ballymun,18360,1,5901_7778195_8451005,5901_495
1 F1 a,284,5901_20967,IKEA Ballymun,19008,1,5901_7778195_8451016,5901_495
1 F1 a,284,5901_20970,IKEA Ballymun,19014,1,5901_7778195_8451007,5901_495
1 F1 a,284,5901_20973,IKEA Ballymun,18388,1,5901_7778195_8451009,5901_495
1 F1 a,284,5901_20977,IKEA Ballymun,18990,1,5901_7778195_8451018,5901_495
1 F1 a,284,5901_20981,IKEA Ballymun,18413,1,5901_7778195_8451011,5901_495
1 F1 a,284,5901_20984,IKEA Ballymun,18403,1,5901_7778195_8451013,5901_495
1 F1 a,284,5901_20988,IKEA Ballymun,19016,1,5901_7778195_8451015,5901_495
1 F1 a,284,5901_20992,IKEA Ballymun,18346,1,5901_7778195_8451001,5901_495
1 F1 a,284,5901_20996,IKEA Ballymun,18428,1,5901_7778195_8451017,5901_495
1 F1 a,284,5901_21000,IKEA Ballymun,18435,1,5901_7778195_8451019,5901_495
1 F1 a,284,5901_21005,IKEA Ballymun,18332,1,5901_7778195_8451004,5901_495
1 F1 a,284,5901_21009,IKEA Ballymun,18369,1,5901_7778195_8451006,5901_495
1 F1 a,284,5901_21011,IKEA Ballymun,18339,1,5901_7778195_8451008,5901_495
1 F1 a,284,5901_21016,IKEA Ballymun,18355,1,5901_7778195_8451002,5901_495
1 F1 a,284,5901_21020,IKEA Ballymun,18984,1,5901_7778195_8451020,5901_495
1 F1 a,284,5901_21024,IKEA Ballymun,18399,1,5901_7778195_8451010,5901_495
1 F1 a,284,5901_21027,IKEA Ballymun,18378,1,5901_7778195_8451012,5901_495
1 F1 a,284,5901_21030,IKEA Ballymun,18422,1,5901_7778195_8451014,5901_495
1 F1 a,284,5901_21035,IKEA Ballymun,18362,1,5901_7778195_8451005,5901_495
1 F1 a,284,5901_21038,IKEA Ballymun,19010,1,5901_7778195_8451016,5901_495
1 F1 a,284,5901_21041,IKEA Ballymun,18390,1,5901_7778195_8451009,5901_495
1 F1 a,284,5901_21045,IKEA Ballymun,18992,1,5901_7778195_8451018,5901_495
1 F1 a,284,5901_21050,IKEA Ballymun,18415,1,5901_7778195_8451011,5901_495
1 F1 a,284,5901_21052,IKEA Ballymun,18405,1,5901_7778195_8451013,5901_495
