stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8240DB006051,6051,Torcaill,,53.434757,-6.137994,,,,
8240DB006052,6052,Torcaill,,53.434833,-6.137659,,,,
8240DB007247,7247,Ballycoolin Road,,53.398792397797,-6.35177289546409,,,,
8240DB007297,7297,Connolly Hospital,,53.3880162566005,-6.37078686684588,,,,
8240DB007318,7318,Corporate Park,,53.409915,-6.368446,,,,
8240DB007344,7344,IDA Ireland,,53.404689,-6.357696,,,,
8240DB007570,7570,Texaco Garage,,53.413845,-6.366009,,,,
8240DB007692,7692,Chamley Park,,53.45081,-6.187672,,,,
8240DB008269,8269,Northwood,,53.403188,-6.259829,,,,
8350DB004129,4129,Old Connaught Ave,,53.2108556391288,-6.11726373758905,,,,
8350DB004130,4130,Castle Street,,53.2072817956918,-6.11351284781394,,,,
8350DB004151,4151,Bray Main Street,,53.201869,-6.110547,,,,
8350DB004173,4173,The Nurseries,,53.1953342426145,-6.11794406638745,,,,
8350DB004175,4175,St Fergal's Church,,53.1890458352713,-6.12615109959771,,,,
8350DB004178,4178,Ballywaltrim Hts,,53.1880862794482,-6.12743503167706,,,,
8250DB004728,4728,Oatlands College,,53.293338,-6.201982,,,,
8250DB005128,5128,Clonkeen Road,,53.2655267044598,-6.157739275846,,,,
8350DB004131,4131,Dwyer Park,,53.206567,-6.111523,,,,
8350DB004132,4132,Bray Main Street,,53.202301,-6.110004,,,,
8350DB004154,4154,St Cronan's Road,,53.206634,-6.112344,,,,
8350DB004177,4177,Cemetery,,53.1860998442088,-6.12915269137753,,,,
8350DB004180,4180,Killarney Road,,53.1949357051438,-6.11888949984087,,,,
8350DB004201,4201,Old Connaught Ave,,53.211125,-6.117836,,,,
8240DB003708,3708,River Vlly Rd,,53.453264,-6.238765,,,,
8240DB006010,6010,Waterside,,53.452877,-6.198366,,,,
8240DB006110,6110,Allendale Close,,53.390698,-6.430059,,,,
8240DB006111,6111,Allendale Close,,53.390811,-6.429784,,,,
8240DB006179,6179,Mill Road,,53.3895530035626,-6.37077328062277,,,,
8240DB006229,6229,Meakstown Ctr,,53.402046,-6.298618,,,,
8240DB006364,6364,Century Business Pk,,53.402583,-6.301574,,,,
8240DB006365,6365,Lanesborough Ave,,53.404383,-6.291651,,,,
8240DB007011,7011,Phibblestown Road,,53.401596,-6.435252,,,,
8240DB007018,7018,Castlegrange Row,,53.398807,-6.431565,,,,
8240DB007098,7098,Mount Eustace,,53.421337,-6.38817,,,,
8240DB007105,7105,Mount Eustace,,53.421351,-6.387884,,,,
8240DB007106,7106,Bellgree Avenue,,53.420989,-6.385701,,,,
8240DB007125,7125,Ballycoolin Bus Pk,,53.408242,-6.35789,,,,
8240DB007162,7162,Hansfield Road,,53.391281,-6.433405,,,,
8240DB007167,7167,Navan Rd Stn,,53.375866,-6.344783,,,,
8250DB003129,3129,Johnstown Road,,53.262455268067,-6.15036092469475,,,,
8250DB003139,3139,Stonebridge Close,,53.230064,-6.124091,,,,
8250DB003140,3140,Stonebridge Close,,53.2297600975643,-6.12420860762254,,,,
8250DB003141,3141,Station Road,,53.2345565767783,-6.12513743918016,,,,
8250DB003142,3142,Kentfield,,53.2380654029993,-6.12763593999193,,,,
8250DB003145,3145,Willow Court,,53.247920989066,-6.13823510986635,,,,
8240DB006053,6053,Malahide Golf,,53.434119,-6.143214,,,,
8240DB006311,6311,Holywell Cl,,53.443424,-6.209274,,,,
8240DB006348,6348,Lanesborough Pk,,53.403502,-6.30241,,,,
8240DB007017,7017,Phibblestown Road,,53.401876,-6.435347,,,,
8240DB007025,7025,Blanchardstown SC,,53.394169,-6.391609,,,,
8240DB007048,7048,Barnwell Green,,53.393012,-6.442694,,,,
8240DB007102,7102,Bealing Walk,,53.418151,-6.387178,,,,
8240DB007104,7104,Mount Garrett,,53.421917,-6.391188,,,,
8240DB007115,7115,Nevinstown Lane,,53.444976,-6.227139,,,,
8240DB007124,7124,Ballycoolin Bus Pk,,53.408434,-6.358154,,,,
8240DB007126,7126,IDA Ireland,,53.405877,-6.356477,,,,
8240DB007132,7132,Charlestown SC,,53.403089,-6.304307,,,,
8240DB007159,7159,Ongar Square,,53.3965983401006,-6.44274364409973,,,,
8240DB007160,7160,Ongar Square,,53.396578,-6.442534,,,,
8240DB007161,7161,Delhurst,,53.392063,-6.438173,,,,
8250DB003130,3130,Shrewsbury Lawn,,53.2586036442155,-6.14601531773306,,,,
8250DB003131,3131,Kilbogget Grove,,53.255563,-6.14509,,,,
8250DB003132,3132,Shanganagh Vale,,53.252714,-6.142973,,,,
8250DB003135,3135,Hospital,,53.2429290400298,-6.13055525740997,,,,
8250DB003143,3143,Hospital,,53.242691,-6.13082,,,,
8250DB003259,3259,Westminister Grove,,53.2728336740324,-6.17171472457853,,,,
8350DB004416,4416,Roseville Court,,53.208344,-6.114739,,,,
8350DB007574,7574,Southern Cross,,53.182349,-6.130109,,,,
8230DB004864,4864,Rossmore Road,,53.2974519836119,-6.32015167589773,,,,
8230DB004877,4877,Parkwood Gr,,53.276573,-6.359584,,,,
8240DB001899,1899,Shelerin Road,,53.387764,-6.40942,,,,
8240DB003583,3583,St Sylvester's Sch,,53.449348,-6.163163,,,,
8240DB003628,3628,Malahide Com School,,53.437536,-6.151961,,,,
8240DB003631,3631,Seamount Rd,,53.441966,-6.151348,,,,
8240DB003634,3634,Malahide Stn,,53.450455,-6.155119,,,,
8240DB003642,3642,Seabury,,53.455126,-6.1813,,,,
8240DB003643,3643,Yellow Walls Rd,,53.451238,-6.169179,,,,
8240DB004843,4843,Berwick Walk,,53.459664,-6.250397,,,,
8240DB004911,4911,Cianlea,,53.465609,-6.239654,,,,
8240DB004913,4913,St Cronan's Avenue,,53.461619,-6.240347,,,,
8240DB004921,4921,Laurelton,,53.468254,-6.236833,,,,
8240DB004923,4923,Jugback Terrace,,53.46869,-6.228033,,,,
8240DB005029,5029,Boroimhe Laurels,,53.445076,-6.234542,,,,
8240DB005031,5031,Boroimhe Cherry,,53.445199,-6.234958,,,,
8240DB005073,5073,Pinnockhill,,53.450639,-6.223545,,,,
8240DB006005,6005,Plaza Apartments,,53.419943,-6.383454,,,,
8250DB000435,435,Sycamore Crescent,,53.2959890439284,-6.20374622631815,,,,
8250DB000876,876,Rosemount Cres,,53.305223,-6.237091,,,,
8250DB002034,2034,Vesey Place,,53.2927363386556,-6.14279715535524,,,,
8250DB002036,2036,Crofton Avenue,,53.2957927315715,-6.13820878983198,,,,
8250DB002046,2046,Mounttown Rd Lower,,53.2858693158491,-6.14568986154826,,,,
8250DB002063,2063,Galloping Green,,53.280294,-6.189978,,,,
8250DB002068,2068,Greenfield Road,,53.29805,-6.20467,,,,
8250DB002069,2069,Booterstown Avenue,,53.2997746901471,-6.2056428526526,,,,
8250DB002070,2070,St Thomas Road,,53.30296,-6.20801,,,,
8250DB002819,2819,Millmount Trce,,53.305485,-6.245709,,,,
8250DB002996,2996,Old Bray Road,,53.270763636552,-6.16743990712732,,,,
8250DB003011,3011,Bird Avenue,,53.305142,-6.244402,,,,
8240DB007197,7197,Holywell Dr,,53.445015,-6.212293,,,,
8350DB007368,7368,Giltspur,,53.1814106829541,-6.12818972735234,,,,
8350DB008272,8272,Richmond Way,,53.190727,-6.124709,,,,
8240DB003865,3865,Outlands,,53.466091,-6.237631,,,,
8240DB003884,3884,Pine Grove,,53.464602,-6.234756,,,,
8240DB004464,4464,Sheepmoor Grove,,53.394171,-6.399241,,,,
8240DB004747,4747,Blanchardstown SC,,53.3943327828823,-6.39185248232824,,,,
8250DB004125,4125,Shanganagh Castle,,53.2234316453965,-6.12360158015999,,,,
8250DB004202,4202,Woodbrook Coll,,53.216000345909,-6.11974850993053,,,,
8250DB004203,4203,St James's Church,,53.2197605963289,-6.12051229350626,,,,
8250DB004568,4568,Kill Avenue,,53.2827840372512,-6.14727826661728,,,,
8250DB007963,7963,UCD Village,,53.302787,-6.218549,,,,
8250DB8233,8233,UCD Sports Centre,,53.307793,-6.22853,,,,
8240DB007238,7238,Barnlodge,,53.397183,-6.344617,,,,
8240DB007241,7241,Barnlodge,,53.397745,-6.346866,,,,
8240DB007242,7242,Ballycoolin Road,,53.398409,-6.350013,,,,
8240DB007334,7334,Indoor Arena,,53.4013768759042,-6.36323810481859,,,,
8240DB007342,7342,Corporate Park 2,,53.412767,-6.360785,,,,
8240DB007350,7350,Lanesborough Pk,,53.403925,-6.301792,,,,
8240DB007389,7389,Junction 6,,53.386018,-6.370608,,,,
8240DB007505,7505,Ballentree Avenue,,53.417579,-6.386131,,,,
8240DB007559,7559,The Oaks,,53.426638,-6.37083,,,,
8240DB007575,7575,Texaco Garage,,53.413781,-6.365891,,,,
8240DB007678,7678,The Green,,53.424312,-6.378247,,,,
8240DB007850,7850,Waterville Road,,53.392367,-6.368604,,,,
8240DB007866,7866,Hollywoodrath Ave,,53.423766,-6.378418,,,,
8240DB008368,8368,Northwood,,53.403106,-6.259722,,,,
8350DB004153,4153,Cornerstone Church,,53.2048906454733,-6.10953086477759,,,,
8350DB004181,4181,Glenlucan,,53.197759927975,-6.116161336827,,,,
8350DB004182,4182,Killarney Villas,,53.1999,-6.11223,,,,
8350DB008266,8266,St Peter's Church,,53.209369,-6.115194,,,,
8350DB008270,8270,Fairyhill,,53.193437,-6.122009,,,,
8350DB008271,8271,Richmond Way,,53.190987,-6.124293,,,,
8240DB004321,4321,Cold Stores,,53.411545,-6.370008,,,,
8240DB004489,4489,Sheepmoor Grove,,53.394416,-6.399368,,,,
8250DB004128,4128,Woodbrook Coll,,53.2159235278124,-6.11943740756955,,,,
8250DB004205,4205,Crinken Lane,,53.224539,-6.124886,,,,
8250DB004565,4565,Kill Avenue,,53.281342195641,-6.1551543052271,,,,
8250DB004567,4567,Glenageary Road,,53.2829289189003,-6.14734698810466,,,,
8250DB004571,4571,Stillorgan Park,,53.288979,-6.194875,,,,
8250DB007964,7964,UCD Village,,53.302634,-6.21818,,,,
8250DB005090,5090,Shanganagh Cemetery,,53.2217038088623,-6.12176011528167,,,,
8250DB005127,5127,Cabinteely Bypass,,53.2620155969668,-6.15040988277704,,,,
8350DB008273,8273,Fairyhill,,53.193146,-6.122582,,,,
8240DB003864,3864,Pine Grove,,53.463999,-6.234133,,,,
8240DB004492,4492,Cherryfield Park,,53.394998,-6.418127,,,,
8240DB003885,3885,Airport Business Pk,,53.425969,-6.229119,,,,
8240DB004331,4331,Seabury,,53.4554,-6.17921,,,,
8240DB004339,4339,Estuary Road,,53.452687,-6.183452,,,,
8250DB004206,4206,Claremount,,53.2275029229273,-6.12471170908819,,,,
8250DB004566,4566,IADT Dun Laoghaire,,53.2819240750026,-6.15209971767426,,,,
8250DB004569,4569,IADT Dun Laoghaire,,53.2816226985139,-6.15295258368452,,,,
8250DB004570,4570,Holy Family Church,,53.2808004680753,-6.15732224524739,,,,
8250DB007950,7950,UCD Newman,,53.30486,-6.22164,,,,
8350DB005091,5091,Ballywaltrim Hts,,53.1879238915647,-6.12739721376415,,,,
8350DB007294,7294,Cornerstone Church,,53.2047244538976,-6.10925373679264,,,,
8250DB8232,8232,UCD Sports Centre,,53.307806,-6.22687,,,,
8250DB004124,4124,Claremount,,53.2278303200524,-6.12438284585783,,,,
8250DB004126,4126,Shanganagh Cemetery,,53.2221831727077,-6.12194881112972,,,,
8250DB004127,4127,St James's Church,,53.21901,-6.11993,,,,
8250DB004636,4636,Galloping Green,,53.2806915208089,-6.19011068952033,,,,
8250DB007951,7951,UCD Newman,,53.30508,-6.2227,,,,
8350DB005092,5092,Cemetery,,53.185829,-6.12906,,,,
